3.537599947169519643e-01, 8.053168048973023962e-01, 5.047966804812897834e-01, 2.276449618170214517e+00
3.417966231995147042e-01, 8.006741125751698496e-01, 4.962578378347423103e-01, 2.342545415107268436e+00
3.374856520469342591e-01, 8.395157416874938772e-01, 4.920737633259402166e-01, 2.487559801714894991e+00
3.561226456374523841e-01, 7.958019736404277067e-01, 5.092564919770736775e-01, 2.234628949855065105e+00
3.091627778470040222e-01, 8.261052708509664111e-01, 4.406933738264238176e-01, 2.672072222289911814e+00
3.492888412857615421e-01, 8.750651696273200608e-01, 4.733448535260482704e-01, 2.505276625517527833e+00
3.312527314457662242e-01, 7.347604425273454032e-01, 4.718301868422150047e-01, 2.218126441766844259e+00
3.152478569724271318e-01, 7.809496481471622786e-01, 4.544038600085694157e-01, 2.477256009437257767e+00
3.401272696340889024e-01, 7.466792541079001477e-01, 4.875683990434957482e-01, 2.195293705533174489e+00
3.089650932569325548e-01, 7.729970607830520812e-01, 4.673245095697275975e-01, 2.501891241611021499e+00
3.424689161815551164e-01, 7.704106580698464324e-01, 4.822989472874371630e-01, 2.249578346145213459e+00
2.269904826776052431e-01, 7.725296591912598210e-01, 3.880353659881723982e-01, 3.403357048623418812e+00
3.577157846174105482e-01, 7.934896216244919920e-01, 5.164689711101930758e-01, 2.218212490883388455e+00
3.219458308774509336e-01, 7.720626073776702958e-01, 4.688022939349137386e-01, 2.398113388433835258e+00
3.309530909859604852e-01, 8.056308142041042064e-01, 4.814423441320643815e-01, 2.434274935471989032e+00
3.169014084507042472e-01, 7.697175194530044839e-01, 4.437917077602184790e-01, 2.428886394718369424e+00
3.126207438960989515e-01, 8.008827195691037293e-01, 4.533357145076996608e-01, 2.561834859670351960e+00
3.401465736943277696e-01, 8.059066610351554028e-01, 4.926347577459017080e-01, 2.369292309142535302e+00
3.376903383600560749e-01, 7.434597286015645068e-01, 4.880770759181828899e-01, 2.201602012696212807e+00
3.382884259393595938e-01, 7.785332296294781296e-01, 4.678909429840261147e-01, 2.301388903470895642e+00
3.729066987070547290e-01, 8.033195163334730937e-01, 5.116888358641936696e-01, 2.154210474412900922e+00
3.678649235931044648e-01, 7.706276298361899313e-01, 5.219558984374357280e-01, 2.094865752105741663e+00
3.143197005988372927e-01, 7.559842558690961223e-01, 4.520432950722632626e-01, 2.405144362344472597e+00
3.350599840356559000e-01, 7.615017733569346969e-01, 4.588881794689016469e-01, 2.272732673669256798e+00
3.217888249344494911e-01, 7.780683354130861762e-01, 4.652132634031810876e-01, 2.417947035828804214e+00
3.423476660717430509e-01, 7.798333701419413178e-01, 4.788926581564074136e-01, 2.277898894682453879e+00
2.930859720201254293e-01, 7.894516507983212472e-01, 4.266036112370524824e-01, 2.693583883789947286e+00
3.285808080108086893e-01, 7.827409460013506903e-01, 4.792556869262890595e-01, 2.382187050850524290e+00
3.304671507396191310e-01, 7.636045850740591501e-01, 4.692609534920436642e-01, 2.310682267102900589e+00
3.147866771241634165e-01, 8.040223791142055987e-01, 4.471077995225705148e-01, 2.554181728590342093e+00
3.329645082689120517e-01, 7.847478941977190647e-01, 4.921948271522513241e-01, 2.356851480290305556e+00
3.371203570537076866e-01, 7.725684193867715654e-01, 4.789976851308777595e-01, 2.291669438590714591e+00
3.324701467311508285e-01, 7.794357851938950033e-01, 4.893777295737696265e-01, 2.344378263303680043e+00
2.429289166450607773e-01, 8.327061751698945358e-01, 4.027396248266484902e-01, 3.427777090804496662e+00
2.857855022980360093e-01, 7.457527675197613837e-01, 4.122691297520437725e-01, 2.609484251381097408e+00
3.520800988974014389e-01, 7.191432259029499896e-01, 4.800183577942083168e-01, 2.042555737046964470e+00
3.353928810418085327e-01, 7.294886764518948574e-01, 4.768644740444045738e-01, 2.175027311807969266e+00
3.425705443790484916e-01, 7.517435713630081784e-01, 4.750189295110561760e-01, 2.194419758784680319e+00
2.867647058823529216e-01, 7.443698935754579082e-01, 4.147480494218799274e-01, 2.595751423750314757e+00
3.239115358585996085e-01, 7.281392888672699737e-01, 4.541903180419799568e-01, 2.247957260729151585e+00
3.238077543467226538e-01, 7.642538354343781926e-01, 4.762676499642420902e-01, 2.360208565654176471e+00
3.352504624986533122e-01, 7.288153606379783600e-01, 4.600332860549523062e-01, 2.173942893936815945e+00
3.260370278633158980e-01, 7.307278258069805910e-01, 4.732645538343379643e-01, 2.241241832548304114e+00
3.329645082689120517e-01, 7.670558905566305929e-01, 4.699397926009931670e-01, 2.303716677025328341e+00
3.710798988531280873e-01, 7.460369285168091391e-01, 5.283824645784840346e-01, 2.010448237219358170e+00
3.123795064539744426e-01, 7.263368078342734568e-01, 4.688607155595948539e-01, 2.325174324267942794e+00
3.354905507154429811e-01, 7.529136609809384817e-01, 4.858950780613195408e-01, 2.244217189948655822e+00
3.519394356312737226e-01, 7.641989269817119901e-01, 4.993038836482763809e-01, 2.171393284219395703e+00
3.681755942997466113e-01, 7.823042886243177785e-01, 5.159518713507676990e-01, 2.124812998841559164e+00
3.643329916012530423e-01, 7.369544012311337600e-01, 5.286995836467970333e-01, 2.022749567619994693e+00
3.470599189541869745e-01, 7.570669828109785060e-01, 5.065849551011351037e-01, 2.181372556912611227e+00
3.780678219989022648e-01, 7.543002529466172890e-01, 5.378067569344741061e-01, 1.995145339157711861e+00
3.648153589499730232e-01, 7.392753924013084621e-01, 5.294562843630661320e-01, 2.026437139404223764e+00
2.993998647523389289e-01, 7.431781715195771021e-01, 4.653241319656959418e-01, 2.482226143068995139e+00
2.920414656004126641e-01, 8.026404266816994371e-01, 4.458319896746072430e-01, 2.748378299744313136e+00
3.495836689651299900e-01, 7.678556773213948139e-01, 4.941975153025244261e-01, 2.196486121890282917e+00
3.126880291980060345e-01, 7.815764578245008032e-01, 4.512961287939934452e-01, 2.499540707807450524e+00
3.249974445921646193e-01, 7.534847072531414280e-01, 4.602931607445528983e-01, 2.318432713213115726e+00
3.381080000864001289e-01, 7.304654978126697840e-01, 4.719690494232888778e-01, 2.160450204153721909e+00
3.126880291980060345e-01, 7.430707217451334445e-01, 4.512961287939934452e-01, 2.376396447446322391e+00
3.172143972675204870e-01, 7.674604887752035642e-01, 4.654752253769890991e-01, 2.419374704887594429e+00
3.171829385083547725e-01, 7.897536868244419139e-01, 4.432676350333570325e-01, 2.489899647624455703e+00
3.082633929386257576e-01, 7.563722470511560214e-01, 4.432854882541907848e-01, 2.453655751468833301e+00
3.156933329294480117e-01, 7.463285047525902716e-01, 4.745318640820829770e-01, 2.364093336489249797e+00
2.289241282311067216e-01, 7.511981928588904456e-01, 3.856991266603969071e-01, 3.281428649148464771e+00
2.674242756870648940e-01, 7.563842284416991690e-01, 4.425950209059653639e-01, 2.828405261633040624e+00
2.955433127988849606e-01, 7.343210931269499309e-01, 4.518791478513557447e-01, 2.484647973160705625e+00
2.973300545656892835e-01, 7.806030999212636434e-01, 4.433293787624739135e-01, 2.625375699276322639e+00
2.709543567903495709e-01, 7.692231393115390725e-01, 4.021185556714022558e-01, 2.838939917495860943e+00
2.979654287757612097e-01, 7.787923721708650548e-01, 4.489757768727783427e-01, 2.613700439580049828e+00
2.682783311799014081e-01, 8.092397587206471288e-01, 4.190290276616970289e-01, 3.016418639409192970e+00
2.979654287757612097e-01, 8.190275998487297482e-01, 4.675902265436073235e-01, 2.748733647436335303e+00
3.401465736943277696e-01, 7.899001132023725225e-01, 4.927516954254614889e-01, 2.322234513854651183e+00
2.979397808920532520e-01, 7.639302697352611249e-01, 4.656872149435517527e-01, 2.564042530500622252e+00
3.084946483296936992e-01, 7.634621145979435530e-01, 4.623696576380372236e-01, 2.474798570191136804e+00
3.287336824681802994e-01, 8.299038256913702227e-01, 4.735970032693496146e-01, 2.524547589587813334e+00
3.071115208312780731e-01, 7.739546978852648307e-01, 4.411565585730004568e-01, 2.520109619431901926e+00
2.888713213607363994e-01, 7.838692344221837027e-01, 4.426540301088016660e-01, 2.713558517092474975e+00
3.002174307225095040e-01, 7.347681111050988756e-01, 4.717045320708963541e-01, 2.447453198626044824e+00
2.935945292602318846e-01, 7.853972345438604563e-01, 4.603609626361462315e-01, 2.675108546888869121e+00
2.900361188007303803e-01, 7.677756784159773806e-01, 4.279132660193756266e-01, 2.647172640396137755e+00
3.115614844438064357e-01, 7.646967019592644244e-01, 4.522058008289031039e-01, 2.454400624404477593e+00
3.072737581740433987e-01, 7.661488559769858986e-01, 4.629524697222975882e-01, 2.493375485527242308e+00
2.930356028178627836e-01, 7.796665472835779820e-01, 4.506193842830755747e-01, 2.660654677405128066e+00
2.925399879958568983e-01, 7.721459392815392953e-01, 4.726656800631290900e-01, 2.639454334333516172e+00
3.235294117647058987e-01, 8.024208205741785171e-01, 4.761639069765734034e-01, 2.480209809047460912e+00
3.613432563242765516e-01, 7.821538888750427798e-01, 5.424284267320259589e-01, 2.164573089951684182e+00
2.039426147868658168e-01, 7.751718088313733768e-01, 3.760247121228523781e-01, 3.800931010134795507e+00
3.090406250695788004e-01, 7.614728155399679288e-01, 4.412377376208900248e-01, 2.463989371522033789e+00
2.834558285978268088e-01, 8.326881077816683518e-01, 4.418909580465866238e-01, 2.937629160425923036e+00
3.100344715195388900e-01, 8.595789591392352103e-01, 4.192630765270456972e-01, 2.772527051351008076e+00
3.391485967568612092e-01, 7.278570467266108901e-01, 5.027720926808272317e-01, 2.146130202768960160e+00
3.012349913423465475e-01, 8.323985445005305239e-01, 4.379803519294127589e-01, 2.763286365874172201e+00
3.014272487799035671e-01, 8.128623708653294200e-01, 4.156258335751494837e-01, 2.696711641550582073e+00
3.084078665805914943e-01, 8.629129459454122353e-01, 4.557857148699718808e-01, 2.797960232054977237e+00
2.546078594468751954e-01, 8.567605088682967995e-01, 3.848098349529371909e-01, 3.365019880884952741e+00
2.905425006703002966e-01, 8.819106612348398544e-01, 4.237200780267536548e-01, 3.035392960411007035e+00
3.060114236633709184e-01, 8.506313744502602692e-01, 4.391639178161890755e-01, 2.779737319172766341e+00
3.001566682524198226e-01, 8.831815341841059430e-01, 4.302565335352726006e-01, 2.942401844097580987e+00
3.183345562154074604e-01, 8.754743177256298914e-01, 4.665697077157640038e-01, 2.750170537983386954e+00
3.029955259253477307e-01, 8.875054769908726771e-01, 4.542785012432066227e-01, 2.929104231095270183e+00
3.408699666660161554e-01, 8.903360217372799923e-01, 4.960240563992669993e-01, 2.611952089664824506e+00
3.257201903697488077e-01, 9.002313061536976191e-01, 4.838425730054260465e-01, 2.763817941810052581e+00
3.078480657740217952e-01, 8.854115768049075630e-01, 4.417598886056375296e-01, 2.876131687164312556e+00
3.332950785178824815e-01, 8.878831019346203890e-01, 4.800900705448361561e-01, 2.663955033128346361e+00
2.694568181994338452e-01, 8.805820319069564972e-01, 4.041422990343656596e-01, 3.267989423281947747e+00
3.257201903697488077e-01, 8.655205228772536730e-01, 4.622205406315728626e-01, 2.657251679408445533e+00
3.257575757575757458e-01, 8.664694055586906751e-01, 5.029545577858103300e-01, 2.659859570552259633e+00
3.507072078771914514e-01, 8.578330306124248850e-01, 4.975348558618984396e-01, 2.446009124833315784e+00
3.076559008640796788e-01, 8.222028957381358749e-01, 4.646045913405926209e-01, 2.672475624322185883e+00
3.843855667910392460e-01, 8.579435779227551073e-01, 5.301953239453945921e-01, 2.231986973613795389e+00
3.180358297280759250e-01, 8.682431421244590775e-01, 4.492327496244914453e-01, 2.730016749580751245e+00
2.847839735212114864e-01, 8.218354924956776664e-01, 4.155163409414577291e-01, 2.885820723456073100e+00
3.257575757575757458e-01, 8.264873680205611084e-01, 4.622476200317457984e-01, 2.537124013458466720e+00
2.954206377772140013e-01, 8.168722407501907146e-01, 4.420432901604119391e-01, 2.765115690279633665e+00
2.793815563956469350e-01, 7.868626928316390101e-01, 4.239032411623505636e-01, 2.816444660782551068e+00
2.924753710428134590e-01, 8.296150199606887599e-01, 4.315599347267194963e-01, 2.836529506750320895e+00
3.114633908848518651e-01, 8.039073132680107925e-01, 4.503939563718627470e-01, 2.581065180675489401e+00
2.899143572005696279e-01, 8.012786583745652447e-01, 4.060692857942537759e-01, 2.763846075481600550e+00
2.899143572005696279e-01, 8.011558276375140286e-01, 4.060692857942537759e-01, 2.763422396094910916e+00
3.161422875003373489e-01, 8.045947393458368069e-01, 4.652315551139621363e-01, 2.545039911324669557e+00
2.652400372136631268e-01, 8.427661696202027874e-01, 4.031020488751071995e-01, 3.177371630894907373e+00
2.892793466978120787e-01, 8.215710830024491873e-01, 4.698926540786286243e-01, 2.840061319208804225e+00
3.029544316154580974e-01, 8.291283275729571800e-01, 4.573593454431080785e-01, 2.736808711302744168e+00
3.043158685265086039e-01, 8.242832875484157329e-01, 4.591204704702900319e-01, 2.708643790215669700e+00
2.688339115993522710e-01, 7.988156914305950540e-01, 4.209020135067714219e-01, 2.971409695593328237e+00
3.106060606060606077e-01, 7.981749725949949248e-01, 4.657538689444106206e-01, 2.569734058110715313e+00
3.107506664271866836e-01, 8.270027707254988814e-01, 4.522071939746110658e-01, 2.661306507348319528e+00
3.572826573271555284e-01, 8.146352476661548048e-01, 4.904185779799813960e-01, 2.280086175356146772e+00
3.260527162784020994e-01, 8.096423953049879385e-01, 4.645905567796844715e-01, 2.483164086305816198e+00
2.993050049258320078e-01, 7.648002250050518480e-01, 4.071654985845299390e-01, 2.555253712494951035e+00
